@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of rules: 50\n','Number of rules: 52\n','Number of rules: 49\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 58\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 64\n','Number of rules: 55\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 63\n','Number of rules: 46\n','Number of rules: 68\n','Number of rules: 54\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 51\n','Number of rules: 53\n','Number of rules: 44\n','Number of rules: 62\n','Number of rules: 13\n','Number of rules: 11\n','Number of rules: 8\n','Number of rules: 15\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 5\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 19\n','Number of rules: 14\n','Number of rules: 4\n','Number of rules: 6\n','Number of rules: 22\n','Number of rules: 18\n','Number of rules: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data-training,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,27,24,0,52.941176,47.058824,0,0.048951,0.248767,0.356963,94.027323,98.135706,97.977545,1162.80314,-1064.825595,1.921128,22.800062,-20.878933,8.52374,0.167132,8.699687,0,0,0.066667,3,0.933333,42,1,6,0,0,0,-0.091287,0.688889,0.193548,0.529412,0.471078,0.528922,0.470588,?,0.529412,?,?,0.639011,0.454786,?,0.529412,0.007,0,0.015625,0,15.625,0,13561,106097,14382,98.039216,89.803922,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
pacman-data-training,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,28,24,0,53.846154,46.153846,0,0.078287,0.255841,0.368862,97.177064,101.969783,98.900236,3311.359537,-3212.459301,1.901928,63.679991,-61.778063,4.059846,0.078074,4.104992,0,0,0.043478,2,0.956522,44,1,6,0,0,0,-0.072232,0.456522,0.117647,0.538462,0.45974,0.54026,0.461538,?,0.538462,?,?,0.503614,0.363681,?,0.538462,0.011,0,0,0,0,0,10657,105876,14603,94.230769,95,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
pacman-data-training,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.039882,0.261279,0.372082,99.242406,102.860038,98.900236,3312.918264,-3214.018028,1.901928,63.709967,-61.808039,2.731844,0.052535,2.762222,0,0,0,0,1,46,1,6,?,0,?,?,0.554348,0.139706,0.519231,0.463236,0.536764,0.480769,?,0.519231,?,?,0.52739,0.37272,?,0.519231,0.007,0,0.015625,0,15.625,0,9689,105876,14603,94.230769,95.769231,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
pacman-data-training,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,-0.04298,0.267109,0.385899,101.456909,106.679516,98.900236,4387.525636,-4288.6254,1.901928,84.375493,-82.473565,0.903696,0.017379,0.913745,0,0,0.043478,2,0.956522,44,1,6,0,0,0,-0.072232,0.536232,0.131373,0.461538,0.491759,0.508241,0.538462,?,0.461538,?,?,0.48483,0.345893,?,0.461538,0.005,0,0,0,0,0,9689,105876,14603,92.307692,92.692308,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
pacman-data-training,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,26,26,0,50,50,0,0.061111,0.260192,0.373882,97.820268,102.171591,100.907697,2242.479434,-2141.571737,1.940533,43.124605,-41.184072,5.312653,0.102166,5.264864,0.142857,1,0,0,1,45,0.857143,6,1,0.142857,0.25,0.355036,0.633333,0.394469,0.5,0.433399,0.566601,0.5,?,0.5,?,?,0.539521,0.384282,?,0.5,0.006,0,0.015625,0,15.625,0,10173,105876,14603,96.153846,93.846154,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
pacman-data-training,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.108979,0.252255,0.365755,94.836118,99.950579,100.907697,3309.476875,-3208.569178,1.940533,63.643786,-61.703253,7.519457,0.144605,7.451817,0.142857,1,0.044444,2,0.955556,43,0.857143,6,0.333333,0.142857,0.2,0.144061,0.544444,0.217773,0.519231,0.412608,0.587392,0.480769,?,0.519231,?,?,0.566925,0.392436,?,0.519231,0.005,0,0,0,0,0,10657,105876,14603,94.230769,93.076923,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
pacman-data-training,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,29,23,0,55.769231,44.230769,0,0.211602,0.233764,0.360272,87.884313,98.45229,100.907697,4370.665831,-4269.758133,1.940533,84.051266,-82.110733,18.844015,0.362385,18.674507,0,0,0.044444,2,0.955556,43,1,7,0,0,0,-0.078881,0.58254,0.187443,0.557692,0.371152,0.628848,0.442308,0.507237,0.557692,0.481534,0.233926,0.665458,0.479403,0.304986,0.557692,0.007,0,0.015625,0,15.625,0,20337,105876,14603,92.307692,80,'Number of leaves: 33\nSize of the tree: 65\n',65,33,33
pacman-data-training,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,28,24,0,53.846154,46.153846,0,0.142268,0.249992,0.36675,93.985481,100.222537,100.907697,2238.349994,-2137.442296,1.940533,43.045192,-41.10466,9.487277,0.182448,9.401936,0.285714,2,0.022222,1,0.977778,44,0.714286,5,0.666667,0.285714,0.4,0.385713,0.531746,0.325897,0.538462,0.411593,0.588407,0.461538,?,0.538462,?,?,0.582213,0.407448,?,0.538462,0.007,0,0,0,0,0,10657,105876,14603,96.153846,90.769231,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
pacman-data-training,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.093172,0.242372,0.364374,91.748861,100.343368,97.149564,3299.99529,-3202.845726,1.904893,64.70579,-62.800897,13.817351,0.270928,14.222762,0,0,0.045455,2,0.954545,42,1,7,0,0,0,-0.080582,0.826299,0.310248,0.509804,0.41947,0.58053,0.490196,0.40056,0.509804,0.423842,0.121529,0.662767,0.452782,0.272464,0.509804,0.007,0,0.015625,0,15.625,0,14529,106097,14382,92.156863,76.470588,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
pacman-data-training,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,28,23,0,54.901961,45.098039,0,0.114048,0.239443,0.354773,91.639553,98.919407,94.945205,4372.234575,-4277.28937,1.861671,85.73009,-83.868419,10.629246,0.208417,11.195137,0.142857,1,0.022727,1,0.977273,43,0.857143,6,0.5,0.142857,0.222222,0.212967,0.519481,0.266175,0.54902,0.422606,0.577394,0.45098,?,0.54902,?,?,0.596686,0.460682,?,0.54902,0.005,0,0,0,0,0,14529,106097,14382,92.156863,86.666667,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
pacman-data-training,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.110258,0.24269,0.386359,92.882138,107.72619,94.945205,6515.927804,-6420.9826,1.861671,127.76329,-125.90162,12.168657,0.238601,12.816505,0.285714,2,0.068182,3,0.931818,41,0.714286,5,0.4,0.285714,0.333333,0.25173,0.732143,0.314744,0.509804,0.385367,0.614633,0.490196,?,0.509804,?,?,0.622956,0.449791,?,0.509804,0.005,0.001,0,0,0,0,18885,106097,14382,88.235294,72.941176,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30
pacman-data-training,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,29,23,0,55.769231,44.230769,0,0.152975,0.25762,0.379792,97.999081,105.168886,98.072255,7591.678046,-7493.605791,1.886005,145.993809,-144.107804,4.261681,0.081955,4.345451,0,0,0.088889,4,0.911111,41,1,7,0,0,0,-0.113855,0.45873,0.14739,0.557692,0.38143,0.61857,0.442308,?,0.557692,?,?,0.557039,0.411409,?,0.557692,0.005,0,0.015625,0,15.625,0,14045,105876,14603,86.538462,88.076923,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
pacman-data-training,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.063401,0.250232,0.359195,95.188623,99.465391,98.072255,94.728187,3.344068,1.886005,1.821696,0.064309,7.483677,0.143917,7.630779,0,0,0,0,1,45,1,7,?,0,?,?,0.57619,0.160714,0.519231,0.4662,0.5338,0.480769,?,0.519231,?,?,0.552243,0.375388,?,0.519231,0.006,0,0,0,0,0,12109,105876,14603,100,93.846154,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
pacman-data-training,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,29,23,0,55.769231,44.230769,0,0.102102,0.24852,0.354708,94.537108,98.223084,98.072255,1164.964292,-1066.892037,1.886005,22.403159,-20.517155,6.574774,0.126438,6.70401,0,0,0.044444,2,0.955556,43,1,7,0,0,0,-0.078881,0.555556,0.165266,0.557692,0.457209,0.542791,0.442308,?,0.557692,?,?,0.56321,0.401993,?,0.557692,0.007,0,0.015625,0,15.625,0,10173,105876,14603,98.076923,96.923077,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
pacman-data-training,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.108368,0.259988,0.376571,98.795105,104.152232,98.703338,4382.921762,-4284.218424,1.898141,84.286957,-82.388816,3.916809,0.075323,3.968264,0.142857,1,0.133333,6,0.866667,39,0.857143,6,0.142857,0.142857,0.142857,0.009524,0.504762,0.143925,0.519231,0.385962,0.614038,0.480769,?,0.519231,?,?,0.553351,0.387061,?,0.519231,0.005,0,0,0,0,0,11625,105876,14603,92.307692,91.923077,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
pacman-data-training,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.147541,0.224476,0.35094,85.300751,97.063168,98.703338,3293.345923,-3194.642585,1.898141,63.333575,-61.435434,21.9375,0.421875,22.225692,0.142857,1,0.066667,3,0.933333,42,0.857143,6,0.25,0.142857,0.181818,0.09759,0.765079,0.362992,0.519231,0.365636,0.634364,0.480769,0.472707,0.519231,0.464677,0.193019,0.700203,0.499898,0.290416,0.519231,0.005,0,0.015625,0,15.625,0,23725,105876,14603,94.230769,73.461538,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
pacman-data-training,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,0.096214,0.262489,0.406502,98.683582,111.085724,100.907697,11882.427528,-11781.519831,1.940533,228.508222,-226.567689,7.673583,0.147569,7.604557,0.285714,2,0.088889,4,0.911111,41,0.714286,5,0.333333,0.285714,0.307692,0.210272,0.57619,0.24045,0.461538,0.345421,0.654579,0.538462,0.353604,0.461538,0.398391,0.120336,0.507628,0.34954,0.199038,0.461538,0.006,0,0,0,0,0,17917,105876,14603,73.076923,66.538462,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pacman-data-training,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.125168,0.255931,0.367647,96.218347,100.467658,100.907697,1171.929417,-1071.02172,1.940533,22.537104,-20.596572,6.533532,0.125645,6.474761,0.285714,2,0.111111,5,0.888889,40,0.714286,5,0.285714,0.285714,0.285714,0.174603,0.611111,0.183673,0.519231,0.392009,0.607991,0.480769,?,0.519231,?,?,0.552032,0.373103,?,0.519231,0.008,0,0.015625,0,15.625,0,9689,105876,14603,98.076923,96.153846,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
pacman-data-training,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,27,24,0,52.941176,47.058824,0,0.127584,0.244348,0.391562,92.35723,107.647559,97.977545,7591.113294,-7493.135749,1.921128,148.845359,-146.92423,10.466428,0.205224,10.682476,0.166667,1,0.022222,1,0.977778,44,0.833333,5,0.5,0.166667,0.25,0.239756,0.551852,0.279955,0.529412,0.397435,0.602565,0.470588,?,0.529412,?,?,0.567249,0.395759,?,0.529412,0.006,0,0,0,0,0,17433,106097,14382,82.352941,67.058824,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
pacman-data-training,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.068663,0.253329,0.364774,95.751693,100.283173,97.977545,1165.521368,-1067.543823,1.921128,22.85336,-20.932232,7.593284,0.148888,7.750025,0.166667,1,0,0,1,45,0.833333,5,1,0.166667,0.285714,0.387298,0.681481,0.472506,0.509804,0.435925,0.564075,0.490196,0.418449,0.509804,0.406439,0.121018,0.567387,0.405565,0.197988,0.509804,0.006,0,0,0,0,0,10173,106097,14382,98.039216,93.333333,'Number of leaves: 12\nSize of the tree: 23\n',23,12,12
pacman-data-training,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.040632,0.257446,0.368973,97.307816,101.437509,97.977545,1169.872262,-1071.894717,1.921128,22.938672,-21.017543,4.240038,0.083138,4.327561,0.166667,1,0.066667,3,0.933333,42,0.833333,5,0.25,0.166667,0.2,0.11984,0.564815,0.266667,0.509804,0.473693,0.526307,0.490196,?,0.509804,?,?,0.51828,0.365747,?,0.509804,0.006,0,0.015625,0,15.625,0,9205,106097,14382,98.039216,96.078431,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
pacman-data-training,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.083216,0.245463,0.375625,93.275572,103.890582,98.703338,6519.831589,-6421.128251,1.898141,125.381377,-123.483236,10.448227,0.200927,10.585485,0,0,0.066667,3,0.933333,42,1,7,0,0,0,-0.09759,0.646032,0.183172,0.519231,0.445746,0.554254,0.480769,0.479021,0.519231,0.436752,0.12451,0.549932,0.407144,0.285556,0.519231,0.006,0,0,0,0,0,17917,105876,14603,88.461538,81.923077,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
pacman-data-training,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,28,24,0,53.846154,46.153846,0,0.093682,0.256619,0.373925,97.514992,103.420389,98.703338,3310.379769,-3211.676431,1.898141,63.661149,-61.763008,4.414667,0.084897,4.472662,0.142857,1,0.044444,2,0.955556,43,0.857143,6,0.333333,0.142857,0.2,0.144061,0.555556,0.167619,0.538462,0.439853,0.560147,0.461538,?,0.538462,?,?,0.540926,0.377901,?,0.538462,0.006,0,0.015625,0,15.625,0,9205,105876,14603,94.230769,92.692308,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
pacman-data-training,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,26,26,0,50,50,0,0.115183,0.235118,0.382107,89.305814,105.631296,98.900236,8656.225897,-8557.325661,1.901928,166.465883,-164.563955,14.322671,0.275436,14.481938,0,0,0.108696,5,0.891304,41,1,6,0,0,0,-0.117797,0.568841,0.158583,0.5,0.386034,0.613966,0.5,?,0.5,?,?,0.658426,0.486959,?,0.5,0.006,0,0,0,0,0,22273,105876,14603,82.692308,65,'Number of leaves: 37\nSize of the tree: 73\n',73,37,37
pacman-data-training,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,28,24,0,53.846154,46.153846,0,0.108571,0.255048,0.365458,96.875589,101.028892,98.900236,3310.158866,-3211.25863,1.901928,63.656901,-61.754974,6.048245,0.116312,6.115501,0.166667,1,0.108696,5,0.891304,41,0.833333,5,0.166667,0.166667,0.166667,0.057971,0.521739,0.151709,0.538462,0.438824,0.561176,0.461538,?,0.538462,?,?,0.541333,0.392554,?,0.538462,0.006,0,0.015625,0,15.625,0,12109,105876,14603,94.230769,95,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
pacman-data-training,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,29,23,0,55.769231,44.230769,0,0.172891,0.247227,0.358432,93.905004,99.08647,98.900236,2235.028637,-2136.128401,1.901928,42.98132,-41.079392,8.472393,0.162931,8.566605,0.333333,2,0.108696,5,0.891304,41,0.666667,4,0.285714,0.333333,0.307692,0.210272,0.557971,0.263675,0.557692,0.376615,0.623385,0.442308,?,0.557692,?,?,0.614062,0.428795,?,0.557692,0.006,0,0,0,0,0,11625,105876,14603,96.153846,92.692308,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
pacman-data-training,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.028401,0.257732,0.364782,96.895482,99.684948,100.907697,100.23918,0.668517,1.940533,1.927677,0.012856,3.790699,0.072898,3.7566,0,0,0,0,1,45,1,7,?,0,?,?,0.642857,0.381868,0.519231,0.484685,0.515315,0.480769,?,0.519231,?,?,0.535598,0.374926,?,0.519231,0.006,0,0,0,0,0,8721,105876,14603,100,99.230769,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
pacman-data-training,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,29,23,0,55.769231,44.230769,0,0.158931,0.249076,0.362411,93.640865,99.036938,100.907697,4376.815645,-4275.907948,1.940533,84.169532,-82.228999,10.167154,0.195522,10.075697,0.285714,2,0.044444,2,0.955556,43,0.714286,5,0.5,0.285714,0.363636,0.309035,0.560317,0.209707,0.557692,0.405615,0.594385,0.442308,?,0.557692,?,?,0.545703,0.39252,?,0.557692,0.006,0,0.015625,0,15.625,0,12109,105876,14603,92.307692,90.384615,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
pacman-data-training,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,-0.008703,0.261119,0.377275,98.845338,103.896098,97.149564,3313.277851,-3216.128287,1.904893,64.966232,-63.061339,1.950088,0.038237,2.007305,0,0,0.045455,2,0.954545,42,1,7,0,0,0,-0.080582,0.488636,0.14,0.509804,0.513592,0.486408,0.490196,?,0.509804,?,?,0.490714,0.344152,?,0.509804,0.008,0,0,0,0,0,13561,106097,14382,94.117647,96.470588,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
pacman-data-training,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.110258,0.246828,0.363792,93.435725,100.183029,97.149564,94.567987,2.581577,1.904893,1.854274,0.050619,12.252761,0.24025,12.612266,0.285714,2,0.068182,3,0.931818,41,0.714286,5,0.4,0.285714,0.333333,0.25173,0.75974,0.403102,0.509804,0.416519,0.583481,0.490196,0.381301,0.509804,0.427413,0.106375,0.605503,0.440613,0.281961,0.509804,0.006,0,0.015625,0,15.625,0,13561,106097,14382,96.078431,85.882353,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
pacman-data-training,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,30,21,0,58.823529,41.176471,0,0.237179,0.237939,0.34899,90.070895,96.106824,97.149564,2228.086187,-2130.936623,1.904893,43.687964,-41.783071,12.659999,0.248235,13.031453,0.285714,2,0.068182,3,0.931818,41,0.714286,5,0.4,0.285714,0.333333,0.25173,0.787338,0.516849,0.588235,0.349117,0.650883,0.411765,?,0.588235,?,?,0.648861,0.469277,?,0.588235,0.007,0,0,0,0,0,12593,106097,14382,96.078431,89.803922,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
pacman-data-training,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.119838,0.253065,0.368006,96.164212,101.783514,98.703338,4379.713628,-4281.01029,1.898141,84.225262,-82.327121,7.408851,0.142478,7.506181,0.142857,1,0.111111,5,0.888889,40,0.857143,6,0.166667,0.142857,0.153846,0.033915,0.504762,0.270131,0.519231,0.405406,0.594594,0.480769,?,0.519231,?,?,0.55192,0.412663,?,0.519231,0.006,0,0.015625,0,15.625,0,12593,105876,14603,92.307692,90,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
pacman-data-training,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.083862,0.245584,0.374488,93.321795,103.576123,98.703338,2235.669257,-2136.965919,1.898141,42.99364,-41.095498,11.298602,0.217281,11.447031,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.731746,0.272587,0.519231,0.4234,0.5766,0.480769,?,0.519231,?,?,0.615716,0.399046,?,0.519231,0.006,0,0,0,0,0,19853,105876,14603,94.230769,74.230769,'Number of leaves: 32\nSize of the tree: 63\n',63,32,32
pacman-data-training,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,28,24,0,53.846154,46.153846,0,0.225806,0.240291,0.355547,91.40703,98.455278,98.072255,5439.84995,-5341.777696,1.886005,104.612499,-102.726494,16.157236,0.310716,16.474828,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.628571,0.204736,0.538462,0.276657,0.723343,0.461538,0.417338,0.538462,0.466186,0.261931,0.668425,0.462025,0.269583,0.538462,0.009,0,0.015625,0,15.625,0,19369,105876,14603,90.384615,79.615385,'Number of leaves: 31\nSize of the tree: 61\n',61,31,31
pacman-data-training,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,25,27,0,48.076923,51.923077,0,-0.024818,0.259471,0.376625,98.703061,104.292134,98.072255,2244.321716,-2146.249462,1.886005,43.160033,-41.274028,3.833469,0.073721,3.908821,0,0,0,0,1,45,1,7,?,0,?,?,0.501587,0.163004,0.480769,0.491145,0.508855,0.519231,?,0.480769,?,?,0.535595,0.37395,?,0.480769,0.005,0,0,0,0,0,12593,105876,14603,96.153846,95.384615,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
pacman-data-training,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,30,22,0,57.692308,42.307692,0,0.178161,0.241595,0.35328,91.903116,97.827442,98.072255,2233.093129,-2135.020874,1.886005,42.944099,-41.058094,10.312705,0.198321,10.515415,0.285714,2,0.044444,2,0.955556,43,0.714286,5,0.5,0.285714,0.363636,0.309035,0.680952,0.364146,0.576923,0.416822,0.583178,0.423077,?,0.576923,?,?,0.589301,0.422799,?,0.576923,0.005,0,0.015625,0,15.625,0,12109,105876,14603,96.153846,92.307692,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
pacman-data-training,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,26,26,0,50,50,0,0.072702,0.260043,0.381741,97.764286,104.319335,100.907697,3313.990414,-3213.082717,1.940533,63.730585,-61.790052,5.153714,0.09911,5.107355,0.142857,1,0.022222,1,0.977778,44,0.857143,6,0.5,0.142857,0.222222,0.214106,0.604762,0.273733,0.5,0.433965,0.566035,0.5,?,0.5,?,?,0.556007,0.369629,?,0.5,0.007,0,0,0,0,0,11141,105876,14603,94.230769,91.923077,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
pacman-data-training,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,465,52,25,27,0,48.076923,51.923077,0,-0.003574,0.250608,0.380509,94.217137,103.98245,100.907697,4382.992863,-4282.085166,1.940533,84.288324,-82.347792,8.93127,0.171755,8.850931,0,0,0.044444,2,0.955556,43,1,7,0,0,0,-0.078881,0.596825,0.178406,0.480769,0.472407,0.527593,0.519231,?,0.480769,?,?,0.585645,0.397225,?,0.480769,0.006,0,0,0,0,0,15981,105876,14603,88.461538,76.923077,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
pacman-data-training,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210304.1148,466,51,29,22,0,56.862745,43.137255,0,0.154484,0.235575,0.357238,89.041251,98.21137,97.977545,2228.694832,-2130.717287,1.921128,43.699899,-41.77877,14.536577,0.285031,14.836641,0.333333,2,0,0,1,45,0.666667,4,1,0.333333,0.5,0.553283,0.837037,0.611616,0.568627,0.427994,0.572006,0.431373,?,0.568627,?,?,0.60271,0.453425,?,0.568627,0.006,0,0,0,0,0,15497,106097,14382,96.078431,82.352941,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
